ID,feed_id,method_id,pollutant_averaging,pollutant_id,pollutant_unit,date,pollutant_value,station_id,X,Y,ID_estacion
156,UYMVD_2015_1_10_11,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 11:00,46,UYMVD_E5,576214,6138342,Tres Cruces 2
157,UYMVD_2015_1_10_12,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 12:00,56,UYMVD_E5,576214,6138342,Tres Cruces 2
158,UYMVD_2015_1_10_13,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 13:00,44,UYMVD_E5,576214,6138342,Tres Cruces 2
159,UYMVD_2015_1_10_14,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 14:00,37,UYMVD_E5,576214,6138342,Tres Cruces 2
160,UYMVD_2015_1_10_15,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 15:00,38,UYMVD_E5,576214,6138342,Tres Cruces 2
161,UYMVD_2015_1_10_16,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 16:00,52,UYMVD_E5,576214,6138342,Tres Cruces 2
162,UYMVD_2015_1_10_17,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 17:00,50,UYMVD_E5,576214,6138342,Tres Cruces 2
163,UYMVD_2015_1_10_18,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 18:00,63,UYMVD_E5,576214,6138342,Tres Cruces 2
164,UYMVD_2015_1_10_19,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 19:00,76,UYMVD_E5,576214,6138342,Tres Cruces 2
165,UYMVD_2015_1_10_20,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 20:00,92,UYMVD_E5,576214,6138342,Tres Cruces 2
166,UYMVD_2015_1_10_21,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 21:00,62,UYMVD_E5,576214,6138342,Tres Cruces 2
167,UYMVD_2015_1_10_22,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 22:00,51,UYMVD_E5,576214,6138342,Tres Cruces 2
168,UYMVD_2015_1_10_23,UYMVD_NO2_2,1,NO2,ug/m3,10/01/2015 23:00,54,UYMVD_E5,576214,6138342,Tres Cruces 2
169,UYMVD_2015_1_11_0,UYMVD_NO2_2,1,NO2,ug/m3,11/01/2015 0:00,53,UYMVD_E5,576214,6138342,Tres Cruces 2
170,UYMVD_2015_1_11_1,UYMVD_NO2_2,1,NO2,ug/m3,11/01/2015 1:00,35,UYMVD_E5,576214,6138342,Tres Cruces 2
171,UYMVD_2015_1_11_2,UYMVD_NO2_2,1,NO2,ug/m3,11/01/2015 2:00,27,UYMVD_E5,576214,6138342,Tres Cruces 2
