id_node	sensor	timestamp	valor_v
AQM60	PM10	2017-05-09 02:28:54	22195
AQM60	PM10	2017-05-09 02:30:54	24,75
AQM60	PM10	2017-05-09 02:32:54	23137
AQM60	PM10	2017-05-09 02:34:54	25316
AQM60	PM10	2017-05-09 02:36:54	24939
AQM60	PM10	2017-05-09 02:38:54	23215
AQM60	PM10	2017-05-09 02:40:54	23641
AQM60	PM10	2017-05-09 02:42:54	23834
AQM60	PM10	2017-05-09 02:44:54	23987
AQM60	PM10	2017-05-09 02:46:54	24408
AQM60	PM10	2017-05-09 02:48:54	23215
AQM60	PM10	2017-05-09 02:50:54	23,68
AQM60	PM10	2017-05-09 02:52:54	23564
AQM60	PM10	2017-05-09 02:54:54	23176
AQM60	PM10	2017-05-09 02:56:54	24332
AQM60	PM10	2017-05-09 02:58:54	25876
AQM60	PM10	2017-05-09 03:00:54	24256
AQM60	PM10	2017-05-09 03:02:54	23564
AQM60	PM10	2017-05-09 03:06:53	24217
AQM60	PM10	2017-05-09 03:08:53	24256
AQM60	PM10	2017-05-09 03:10:53	22156
AQM60	PM10	2017-05-09 03:12:53	24179
AQM60	PM10	2017-05-09 03:14:53	24826
AQM60	PM10	2017-05-09 03:16:53	20836
AQM60	PM10	2017-05-09 03:18:53	24712
AQM60	PM10	2017-05-09 03:20:53	19,94
AQM60	PM10	2017-05-09 03:22:53	22116
AQM60	PM10	2017-05-09 03:24:53	22037
AQM60	PM10	2017-05-09 03:26:53	24026
AQM60	PM10	2017-05-09 03:28:53	23176
AQM60	PM10	2017-05-09 03:30:53	24064
AQM60	PM10	2017-05-09 03:32:53	24141
AQM60	PM10	2017-05-09 03:34:53	24026
AQM60	PM10	2017-05-09 03:36:53	22746
AQM60	PM10	2017-05-09 03:38:53	23,37
AQM60	PM10	2017-05-09 03:40:53	22,55
AQM60	PM10	2017-05-09 03:42:53	23718
AQM60	PM10	2017-05-09 03:44:53	21918
AQM60	PM10	2017-05-09 03:46:53	22981
AQM60	PM10	2017-05-09 03:48:53	22037
AQM60	PM10	2017-05-09 03:50:53	23059
AQM60	PM10	2017-05-09 03:52:53	22,55
AQM60	PM10	2017-05-09 03:54:53	21798
AQM60	PM10	2017-05-09 03:56:53	22903
AQM60	PM10	2017-05-09 03:58:53	21957
AQM60	PM10	2017-05-09 04:00:53	22746
AQM60	PM10	2017-05-09 04:02:53	21279
AQM60	PM10	2017-05-09 04:04:53	22037
AQM60	PM10	2017-05-09 04:06:53	18864
AQM60	PM10	2017-05-09 04:08:53	21399
AQM60	PM10	2017-05-09 04:10:53	21639
AQM60	PM10	2017-05-09 04:12:53	21599
AQM60	PM10	2017-05-09 04:14:53	22,55
AQM60	PM10	2017-05-09 04:16:53	23215
AQM60	PM10	2017-05-09 04:18:53	24179
AQM60	PM10	2017-05-09 04:20:53	21957
AQM60	PM10	2017-05-09 04:22:53	22864
AQM60	PM10	2017-05-09 04:24:53	21118
AQM60	PM10	2017-05-09 04:26:53	20795
AQM60	PM10	2017-05-09 04:28:53	22471
AQM60	PM10	2017-05-09 04:30:53	23098
AQM60	PM10	2017-05-09 04:32:53	20674
AQM60	PM10	2017-05-09 04:34:53	22393
AQM60	PM10	2017-05-09 04:36:53	22825
AQM60	PM10	2017-05-09 04:38:53	20795
AQM60	PM10	2017-05-09 04:40:53	23215
AQM60	PM10	2017-05-09 04:42:53	21679
AQM60	PM10	2017-05-09 04:44:53	20714
AQM60	PM10	2017-05-09 04:46:53	21838
AQM60	PM10	2017-05-09 04:48:53	22037
AQM60	PM10	2017-05-09 04:50:53	23795
AQM60	PM10	2017-05-09 04:52:53	20916
AQM60	PM10	2017-05-09 04:54:53	24864
AQM60	PM10	2017-05-09 04:56:53	19528
AQM60	PM10	2017-05-09 04:58:53	20876
AQM60	PM10	2017-05-09 05:00:53	22511
AQM60	PM10	2017-05-09 05:02:53	21679
AQM60	PM10	2017-05-09 05:04:53	20,43
AQM60	PM10	2017-05-09 05:06:55	21639
AQM60	PM10	2017-05-09 05:08:55	21798
AQM60	PM10	2017-05-09 05:10:55	21559
AQM60	PM10	2017-05-09 05:12:55	21679
AQM60	PM10	2017-05-09 05:14:55	21319
AQM60	PM10	2017-05-09 05:16:55	20836
AQM60	PM10	2017-05-09 05:18:55	22076
AQM60	PM10	2017-05-09 05:20:55	21118
AQM60	PM10	2017-05-09 05:22:55	22511
AQM60	PM10	2017-05-09 05:24:55	23137
AQM60	PM10	2017-05-09 05:26:55	22707
AQM60	PM10	2017-05-09 05:28:55	22393
AQM60	PM10	2017-05-09 05:30:55	22707
AQM60	PM10	2017-05-09 05:32:55	22037
AQM60	PM10	2017-05-09 05:34:55	22156
AQM60	PM10	2017-05-09 05:36:55	22746
AQM60	PM10	2017-05-09 05:38:55	21158
AQM60	PM10	2017-05-09 05:40:55	21519
AQM60	PM10	2017-05-09 05:42:55	24,75
AQM60	PM10	2017-05-09 05:44:55	20226
AQM60	PM10	2017-05-09 05:46:55	23098
AQM60	PM10	2017-05-09 05:48:55	24408
AQM60	PM10	2017-05-09 05:50:55	24294
AQM60	PM10	2017-05-09 05:52:55	22864
AQM60	PM10	2017-05-09 05:54:55	22274
AQM60	PM10	2017-05-09 05:56:55	22,55
AQM60	PM10	2017-05-09 05:58:55	21838
AQM60	PM10	2017-05-09 06:00:55	22471
AQM60	PM10	2017-05-09 06:02:55	22314
AQM60	PM10	2017-05-09 06:06:52	22156
AQM60	PM10	2017-05-09 06:08:52	24217
AQM60	PM10	2017-05-09 06:10:52	27016
AQM60	PM10	2017-05-09 06:12:52	23757
AQM60	PM10	2017-05-09 06:14:52	22432
AQM60	PM10	2017-05-09 06:16:52	23176
AQM60	PM10	2017-05-09 06:18:52	21838
AQM60	PM10	2017-05-09 06:20:52	23602
AQM60	PM10	2017-05-09 06:22:52	22235
AQM60	PM10	2017-05-09 06:24:52	22981
AQM60	PM10	2017-05-09 06:26:52	21719
AQM60	PM10	2017-05-09 06:28:52	26541
AQM60	PM10	2017-05-09 06:30:52	23872
AQM60	PM10	2017-05-09 06:32:52	23,02
AQM60	PM10	2017-05-09 06:34:52	26357
AQM60	PM10	2017-05-09 06:36:52	24,75
AQM60	PM10	2017-05-09 06:38:52	22629
AQM60	PM10	2017-05-09 06:40:52	22156
AQM60	PM10	2017-05-09 06:42:52	24064
AQM60	PM10	2017-05-09 06:44:52	23176
AQM60	PM10	2017-05-09 06:46:52	23,02
AQM60	PM10	2017-05-09 06:48:52	20916
AQM60	PM10	2017-05-09 06:50:52	21599
AQM60	PM10	2017-05-09 06:52:52	21719
AQM60	PM10	2017-05-09 06:54:52	21239
AQM60	PM10	2017-05-09 06:56:52	20226
AQM60	PM10	2017-05-09 06:58:52	22235
AQM60	PM10	2017-05-09 07:00:52	22235
AQM60	PM10	2017-05-09 07:02:52	25052
AQM60	PM10	2017-05-09 07:04:52	22746
AQM60	PM10	2017-05-09 07:06:54	22746
AQM60	PM10	2017-05-09 07:08:54	22629
AQM60	PM10	2017-05-09 07:10:54	24712
AQM60	PM10	2017-05-09 07:12:54	21997
AQM60	PM10	2017-05-09 07:14:54	22116
AQM60	PM10	2017-05-09 07:16:54	23331
AQM60	PM10	2017-05-09 07:18:54	23911
AQM60	PM10	2017-05-09 07:20:54	24256
AQM60	PM10	2017-05-09 07:22:54	23718
AQM60	PM10	2017-05-09 07:24:54	23602
AQM60	PM10	2017-05-09 07:26:54	23,68
AQM60	PM10	2017-05-09 07:28:54	24902
AQM60	PM10	2017-05-09 07:30:54	24864
AQM60	PM10	2017-05-09 07:32:54	23,02
AQM60	PM10	2017-05-09 07:34:54	24,75
AQM60	PM10	2017-05-09 07:36:54	24939
AQM60	PM10	2017-05-09 07:38:54	25503
AQM60	PM10	2017-05-09 07:40:54	28347
AQM60	PM10	2017-05-09 07:42:54	29923
AQM60	PM10	2017-05-09 07:44:54	25913
AQM60	PM10	2017-05-09 07:46:54	26797
AQM60	PM10	2017-05-09 07:48:54	31986
AQM60	PM10	2017-05-09 07:50:54	27125
AQM60	PM10	2017-05-09 07:52:54	28097
AQM60	PM10	2017-05-09 07:54:54	27775
AQM60	PM10	2017-05-09 07:56:54	22942
AQM60	PM10	2017-05-09 07:58:54	24,37
AQM60	PM10	2017-05-09 08:00:54	23564
AQM60	PM10	2017-05-09 08:02:54	24064
AQM60	PM10	2017-05-09 08:04:54	23602
AQM60	PM10	2017-05-09 08:06:54	24179
AQM60	PM10	2017-05-09 08:08:54	23757
AQM60	PM10	2017-05-09 08:10:54	24826
AQM60	PM10	2017-05-09 08:12:54	21838
AQM60	PM10	2017-05-09 08:14:54	22432
AQM60	PM10	2017-05-09 08:16:54	22116
AQM60	PM10	2017-05-09 08:18:54	25466
AQM60	PM10	2017-05-09 08:20:54	32085
AQM60	PM10	2017-05-09 08:22:54	23949
AQM60	PM10	2017-05-09 08:24:54	25316
AQM60	PM10	2017-05-09 08:26:54	24408
AQM60	PM10	2017-05-09 08:28:54	22668
AQM60	PM10	2017-05-09 08:30:54	23757
AQM60	PM10	2017-05-09 08:32:54	22235
AQM60	PM10	2017-05-09 08:34:54	25727
AQM60	PM10	2017-05-09 08:37:17	24,56
AQM60	PM10	2017-05-09 08:39:17	24332
AQM60	PM10	2017-05-09 08:41:17	21078
AQM60	PM10	2017-05-09 08:43:17	21239
AQM60	PM10	2017-05-09 08:45:17	24674
AQM60	PM10	2017-05-09 08:47:17	23641
AQM60	PM10	2017-05-09 08:49:17	23872
AQM60	PM10	2017-05-09 08:51:17	22156
AQM60	PM10	2017-05-09 08:53:17	24598
AQM60	PM10	2017-05-09 08:55:17	27125
AQM60	PM10	2017-05-09 08:57:17	22903
AQM60	PM10	2017-05-09 08:59:17	24636
AQM60	PM10	2017-05-09 09:01:17	24141
AQM60	PM10	2017-05-09 09:03:17	22825
AQM60	PM10	2017-05-09 09:06:54	24446
AQM60	PM10	2017-05-09 09:08:54	27234
AQM60	PM10	2017-05-09 09:10:54	24598
AQM60	PM10	2017-05-09 09:12:54	22274
AQM60	PM10	2017-05-09 09:14:54	19363
AQM60	PM10	2017-05-09 09:16:54	22942
AQM60	PM10	2017-05-09 09:18:54	22116
AQM60	PM10	2017-05-09 09:20:54	23059
AQM60	PM10	2017-05-09 09:22:54	23834
AQM60	PM10	2017-05-09 09:24:54	24674
AQM60	PM10	2017-05-09 09:26:54	23254
AQM60	PM10	2017-05-09 09:28:54	21519
AQM60	PM10	2017-05-09 09:30:54	24977
AQM60	PM10	2017-05-09 09:32:54	32841
AQM60	PM10	2017-05-09 09:34:54	24598
AQM60	PM10	2017-05-09 09:36:54	26135
AQM60	PM10	2017-05-09 09:38:54	22707
AQM60	PM10	2017-05-09 09:40:54	20674
AQM60	PM10	2017-05-09 09:42:54	21279
AQM60	PM10	2017-05-09 09:44:54	20022
AQM60	PM10	2017-05-09 09:46:54	21078
AQM60	PM10	2017-05-09 09:48:54	19775
AQM60	PM10	2017-05-09 09:50:54	21679
AQM60	PM10	2017-05-09 09:52:54	23949
AQM60	PM10	2017-05-09 09:54:54	18989
AQM60	PM10	2017-05-09 09:56:54	20957
AQM60	PM10	2017-05-09 09:58:54	21479
AQM60	PM10	2017-05-09 10:00:54	18906
AQM60	PM10	2017-05-09 10:02:54	19073
AQM60	PM10	2017-05-09 10:04:54	19,28
AQM60	PM10	2017-05-09 10:06:54	19,94
AQM60	PM10	2017-05-09 10:08:54	20916
AQM60	PM10	2017-05-09 10:10:54	22156
AQM60	PM10	2017-05-09 10:12:54	17686
AQM60	PM10	2017-05-09 10:14:54	17856
AQM60	PM10	2017-05-09 10:16:54	18823
AQM60	PM10	2017-05-09 10:18:54	19899
AQM60	PM10	2017-05-09 10:20:54	18739
AQM60	PM10	2017-05-09 10:22:54	19031
AQM60	PM10	2017-05-09 10:24:54	17046
AQM60	PM10	2017-05-09 10:26:54	19322
AQM60	PM10	2017-05-09 10:28:54	19528
AQM60	PM10	2017-05-09 10:30:54	17431
AQM60	PM10	2017-05-09 10:32:54	19114
AQM60	PM10	2017-05-09 10:34:54	28097
AQM60	PM10	2017-05-09 10:36:54	27703
AQM60	PM10	2017-05-09 10:38:54	19,94
AQM60	PM10	2017-05-09 10:40:54	19899
AQM60	PM10	2017-05-09 10:42:54	22825
AQM60	PM10	2017-05-09 10:44:54	27595
AQM60	PM10	2017-05-09 10:46:54	22156
AQM60	PM10	2017-05-09 10:48:54	21479
AQM60	PM10	2017-05-09 10:50:54	21037
AQM60	PM10	2017-05-09 10:52:54	24064
AQM60	PM10	2017-05-09 10:54:54	22037
AQM60	PM10	2017-05-09 10:56:54	21679
AQM60	PM10	2017-05-09 10:58:54	20308
AQM60	PM10	2017-05-09 11:00:54	16572
AQM60	PM10	2017-05-09 11:02:54	18,53
AQM60	PM10	2017-05-09 11:04:54	19239
AQM60	PM10	2017-05-09 11:06:55	18864
AQM60	PM10	2017-05-09 11:08:55	21878
AQM60	PM10	2017-05-09 11:10:55	20,43
AQM60	PM10	2017-05-09 11:12:55	17728
AQM60	PM10	2017-05-09 11:14:55	20308
AQM60	PM10	2017-05-09 11:16:55	24522
AQM60	PM10	2017-05-09 11:18:55	23331
AQM60	PM10	2017-05-09 11:20:55	21997
AQM60	PM10	2017-05-09 11:22:55	19817
AQM60	PM10	2017-05-09 11:24:55	19404
AQM60	PM10	2017-05-09 11:26:55	22589
AQM60	PM10	2017-05-09 11:28:55	21239
AQM60	PM10	2017-05-09 11:30:55	19734
AQM60	PM10	2017-05-09 11:32:55	20022
AQM60	PM10	2017-05-09 11:34:55	21319
AQM60	PM10	2017-05-09 11:36:55	18572
AQM60	PM10	2017-05-09 11:38:55	20511
AQM60	PM10	2017-05-09 11:40:55	18362
AQM60	PM10	2017-05-09 11:42:55	19611
AQM60	PM10	2017-05-09 11:44:55	28453
AQM60	PM10	2017-05-09 11:46:55	27,99
AQM60	PM10	2017-05-09 11:48:55	19,57
AQM60	PM10	2017-05-09 11:54:55	16,96
AQM60	PM10	2017-05-09 11:56:55	14822
AQM60	PM10	2017-05-09 11:58:55	14511
AQM60	PM10	2017-05-09 12:00:55	23,68
AQM60	PM10	2017-05-09 12:02:55	14,02
AQM60	PM10	2017-05-09 12:04:55	15703
AQM60	PM10	2017-05-09 12:06:55	14467
AQM60	PM10	2017-05-09 12:08:55	18446
AQM60	PM10	2017-05-09 12:10:55	14,6
AQM60	PM10	2017-05-09 12:12:55	18864
AQM60	PM10	2017-05-09 12:14:55	20836
AQM60	PM10	2017-05-09 12:16:55	16788
AQM60	PM10	2017-05-09 12:18:55	17558
AQM60	PM10	2017-05-09 12:20:55	22589
AQM60	PM10	2017-05-09 12:22:55	14288
AQM60	PM10	2017-05-09 12:24:55	16486
AQM60	PM10	2017-05-09 12:26:55	16486
AQM60	PM10	2017-05-09 12:28:55	24141
AQM60	PM10	2017-05-09 12:30:55	30608
AQM60	PM10	2017-05-09 12:32:55	24408
AQM60	PM10	2017-05-09 12:34:55	15484
AQM60	PM10	2017-05-09 12:36:55	15264
AQM60	PM10	2017-05-09 12:38:55	14244
AQM60	PM10	2017-05-09 12:40:55	14734
AQM60	PM10	2017-05-09 12:42:55	15132
AQM60	PM10	2017-05-09 12:44:55	17003
AQM60	PM10	2017-05-09 12:46:55	14154
AQM60	PM10	2017-05-09 12:48:55	15878
AQM60	PM10	2017-05-09 12:50:55	15484
AQM60	PM10	2017-05-09 12:52:55	23448
AQM60	PM10	2017-05-09 12:54:55	37288
AQM60	PM10	2017-05-09 12:56:55	48136
AQM60	PM10	2017-05-09 12:58:55	36,99
AQM60	PM10	2017-05-09 13:00:55	34914
AQM60	PM10	2017-05-09 13:02:55	25615
AQM60	PM10	2017-05-09 13:04:55	27631
AQM60	PM10	2017-05-09 13:06:55	22746
AQM60	PM10	2017-05-09 13:08:55	16831
AQM60	PM10	2017-05-09 13:10:55	17431
AQM60	PM10	2017-05-09 13:12:55	21198
AQM60	PM10	2017-05-09 13:14:55	22903
AQM60	PM10	2017-05-09 13:16:55	67935
AQM60	PM10	2017-05-09 13:18:55	16616
AQM60	PM10	2017-05-09 13:20:55	9,77
AQM60	PM10	2017-05-09 13:22:55	47,41
AQM60	PM10	2017-05-09 13:24:55	44817
AQM60	PM10	2017-05-09 13:26:55	16529
AQM60	PM10	2017-05-09 13:28:55	74936
AQM60	PM10	2017-05-09 13:30:55	61699
AQM60	PM10	2017-05-09 13:32:55	16096
AQM60	PM10	2017-05-09 13:34:55	19031
AQM60	PM10	2017-05-09 13:36:55	22195
AQM60	PM10	2017-05-09 13:38:55	36329
AQM60	PM10	2017-05-09 13:40:55	18446
AQM60	PM10	2017-05-09 13:42:55	18194
AQM60	PM10	2017-05-09 13:44:55	69,28
AQM60	PM10	2017-05-09 13:46:55	57962
AQM60	PM10	2017-05-09 13:48:55	23098
AQM60	PM10	2017-05-09 13:50:55	69203
AQM60	PM10	2017-05-09 13:52:55	83487
AQM60	PM10	2017-05-09 13:54:55	16226
AQM60	PM10	2017-05-09 13:56:55	15352
AQM60	PM10	2017-05-09 13:58:55	15615
AQM60	PM10	2017-05-09 14:00:55	27306
AQM60	PM10	2017-05-09 14:02:55	15878
AQM60	PM10	2017-05-09 14:04:55	11417
AQM60	PM10	2017-05-09 14:06:55	23911
AQM60	PM10	2017-05-09 14:08:55	16,96
AQM60	PM10	2017-05-09 14:10:55	17388
AQM60	PM10	2017-05-09 14:12:55	18362
AQM60	PM10	2017-05-09 14:14:55	15,79
AQM60	PM10	2017-05-09 14:16:55	12524
AQM60	PM10	2017-05-09 14:18:55	14645
AQM60	PM10	2017-05-09 14:20:55	14689
AQM60	PM10	2017-05-09 14:22:55	15572
AQM60	PM10	2017-05-09 14:24:55	12157
AQM60	PM10	2017-05-09 14:26:55	15572
AQM60	PM10	2017-05-09 14:28:55	25764
AQM60	PM10	2017-05-09 14:30:55	13705
AQM60	PM10	2017-05-09 14:32:55	10669
AQM60	PM10	2017-05-11 02:00:37	21239
AQM60	PM10	2017-05-11 02:02:37	23795
AQM60	PM10	2017-05-11 02:04:37	23757
AQM60	PM10	2017-05-11 02:06:58	16788
AQM60	PM10	2017-05-11 02:08:58	14378
AQM60	PM10	2017-05-11 02:10:58	13163
AQM60	PM10	2017-05-11 02:12:58	13117
AQM60	PM10	2017-05-11 02:14:58	9675
AQM60	PM10	2017-05-11 02:16:58	7452
AQM60	PM10	2017-05-11 02:18:58	9,15
AQM60	PM10	2017-05-11 02:20:58	9389
AQM60	PM10	2017-05-11 02:22:58	10763
AQM60	PM10	2017-05-11 02:24:58	38804
AQM60	PM10	2017-05-11 02:26:58	23911
AQM60	PM10	2017-05-11 02:28:58	16572
AQM60	PM10	2017-05-11 02:30:58	13344
AQM60	PM10	2017-05-11 02:32:58	8427
AQM60	PM10	2017-05-11 02:34:58	7157
AQM60	PM10	2017-05-11 02:36:58	5061
AQM60	PM10	2017-05-11 02:38:58	10,95
AQM60	PM10	2017-05-11 02:40:58	5515
AQM60	PM10	2017-05-11 02:42:58	7009
AQM60	PM10	2017-05-11 02:44:58	6861
AQM60	PM10	2017-05-11 02:46:58	5515
AQM60	PM10	2017-05-11 02:48:58	6216
AQM60	PM10	2017-05-11 02:50:58	8233
AQM60	PM10	2017-05-11 02:52:58	5364
AQM60	PM10	2017-05-11 02:54:58	11137
AQM60	PM10	2017-05-11 02:56:58	23137
AQM60	PM10	2017-05-11 02:58:58	20633
AQM60	PM10	2017-05-11 03:00:58	15965
AQM60	PM10	2017-05-11 03:02:58	12249
AQM60	PM10	2017-05-11 03:04:58	7108
AQM60	PM10	2017-05-11 03:06:59	5866
AQM60	PM10	2017-05-11 03:08:59	6762
AQM60	PM10	2017-05-11 03:10:59	6266
AQM60	PM10	2017-05-11 03:12:59	5,01
AQM60	PM10	2017-05-11 03:14:59	5,01
AQM60	PM10	2017-05-11 03:16:59	6365
AQM60	PM10	2017-05-11 03:18:59	9818
AQM60	PM10	2017-05-11 03:20:59	11324
AQM60	PM10	2017-05-11 03:22:59	5212
AQM60	PM10	2017-05-11 03:24:59	3477
AQM60	PM10	2017-05-11 03:26:59	4503
AQM60	PM10	2017-05-11 03:28:59	4,96
AQM60	PM10	2017-05-11 03:30:59	4757
AQM60	PM10	2017-05-11 03:32:59	3477
AQM60	PM10	2017-05-11 03:34:59	3838
AQM60	PM10	2017-05-11 03:36:59	8,33
AQM60	PM10	2017-05-11 03:38:59	4706
AQM60	PM10	2017-05-11 03:42:59	3735
AQM60	PM10	2017-05-11 03:46:59	4909
AQM60	PM10	2017-05-11 03:48:59	4858
AQM60	PM10	2017-05-11 03:50:59	13253
AQM60	PM10	2017-05-11 03:52:59	17431
AQM60	PM10	2017-05-11 03:54:59	9054
AQM60	PM10	2017-05-11 03:56:59	7746
AQM60	PM10	2017-05-11 03:58:59	4247
AQM60	PM10	2017-05-11 04:02:59	3,94
AQM60	PM10	2017-05-11 04:04:59	3735
AQM60	PM10	2017-05-11 04:07:16	3477
AQM60	PM10	2017-05-11 04:11:16	3735
AQM60	PM10	2017-05-11 04:13:16	13344
AQM60	PM10	2017-05-11 04:15:16	8184
AQM60	PM10	2017-05-11 04:17:16	4706
AQM60	PM10	2017-05-11 04:19:16	3683
AQM60	PM10	2017-05-11 04:21:16	3477
AQM60	PM10	2017-05-11 04:23:16	3,94
AQM60	PM10	2017-05-11 04:25:16	4,35
AQM60	PM10	2017-05-11 04:27:16	4757
AQM60	PM10	2017-05-11 04:29:16	5,01
AQM60	PM10	2017-05-11 04:31:16	5,01
AQM60	PM10	2017-05-11 04:33:16	5464
AQM60	PM10	2017-05-11 04:37:16	3,94
AQM60	PM10	2017-05-11 04:39:16	4094
AQM60	PM10	2017-05-11 04:41:16	4858
AQM60	PM10	2017-05-11 04:43:16	4757
